id,name,folder,subfolder,type,timeSignature,bars,lengthBeats,noteCount,poolSize,maxNoteIndex,octaveDiff,velocityMean,velocitySd,nudgedFraction,nudgeMeanBeats,uuid
Riff-Q-4,Riff Q 4,Melody,Riff Q,melody,4/4,2.0,8.0,21,5,4,0,126.6,1.2,0.0,0,8be06cd7-361d-4dbc-87fb-4530b59a8340
Riff-R,Riff R,Melody,Riff R,melody,4/4,8.0,32.0,53,7,6,0,122.4,7.5,0.0,0,960a7f64-4289-4b67-8620-68051241d461
Riff-R-1,Riff R 1,Melody,Riff R,melody,4/4,2.0,8.0,11,5,4,0,122.5,5.5,0.0,0,312cc805-af7a-480a-a204-7a5a53d53c58
Riff-R-2,Riff R 2,Melody,Riff R,melody,4/4,2.0,8.0,16,6,5,0,121.9,8.3,0.0,0,af86f25c-fa21-4486-9e06-b4ed933872e1
Riff-R-3,Riff R 3,Melody,Riff R,melody,4/4,2.0,8.0,12,5,4,0,121.4,9.3,0.0,0,7c400c3d-eaa2-4218-a1af-37d984618e92
Riff-R-4,Riff R 4,Melody,Riff R,melody,4/4,2.0,8.0,14,6,5,0,123.9,5.5,0.0,0,13e62ee4-9311-4763-81e1-856d5c714bed
Riff-S,Riff S,Melody,Riff S,melody,4/4,8.0,32.0,62,14,13,-1,126.0,3.1,0.0,0,53a6b20a-8718-4f5c-a735-78a460106d10
Riff-S-1,Riff S 1,Melody,Riff S,melody,4/4,2.0,8.0,14,5,4,-1,127,0.0,0.0,0,6aa92239-7820-4413-b1f2-c386028cbf3d
Riff-S-2,Riff S 2,Melody,Riff S,melody,4/4,2.0,8.0,14,6,5,-1,125.8,4.4,0.0,0,d62121b1-7348-44f9-ad7e-ca7b83cbc21b
Riff-S-3,Riff S 3,Melody,Riff S,melody,4/4,2.0,8.0,16,7,6,-1,126.7,1.2,0.0,0,1780a633-c358-4088-8727-e67655a5311c
Riff-S-4,Riff S 4,Melody,Riff S,melody,4/4,2.0,8.0,18,10,9,-1,124.8,3.9,0.0,0,1c0d8bd4-f063-4935-9cd1-329aba0bcc16
Theme-A,Theme A,Melody,Theme A,melody,4/4,16.0,64.0,52,9,8,0,87.9,7.4,0.0,0,f8375709-7370-48ba-9885-b9dfecf25577
Theme-A-1,Theme A 1,Melody,Theme A,melody,4/4,4.0,16.0,15,6,5,1,87.9,8.0,0.0,0,12005887-0c1c-4f7b-9c62-ac24349ca5a0
Theme-A-2,Theme A 2,Melody,Theme A,melody,4/4,4.0,16.0,10,5,4,1,87.2,10.8,0.0,0,cff1910a-d8d9-44e7-8781-94824da7d978
Theme-A-3,Theme A 3,Melody,Theme A,melody,4/4,4.0,16.0,15,6,5,1,87.9,4.3,0.0,0,668fba76-457b-491d-b293-1d77e3d858de
Theme-A-4,Theme A 4,Melody,Theme A,melody,4/4,3.0,12.0,12,6,5,0,88.3,5.9,0.0,0,6155ce19-3a60-4fd8-a2f9-bd8446d65227
Theme-B,Theme B,Melody,Theme B,melody,4/4,16.0,64.0,51,9,8,1,98.3,10.8,0.0,0,bcb6e68a-ea46-42e5-8e46-2c5219710711
Theme-B-1,Theme B 1,Melody,Theme B,melody,4/4,4.0,16.0,12,7,6,1,99.2,10.2,0.0,0,0ae680f6-5e83-4867-a9c2-720b19f22046
Theme-B-2,Theme B 2,Melody,Theme B,melody,4/4,4.0,16.0,13,7,6,2,99.5,6.1,0.0,0,f063b82a-7d3c-4896-a417-276eb0aebc80
Theme-B-3,Theme B 3,Melody,Theme B,melody,4/4,4.0,16.0,15,6,5,2,101.9,6.4,0.0,0,7ee27115-e3bb-4f10-8e6d-e4f496d16478
Theme-B-4,Theme B 4,Melody,Theme B,melody,4/4,4.0,16.0,11,6,5,1,90.8,15.8,0.0,0,9841b66f-7136-44c7-a202-a89270a79874
Theme-C,Theme C,Melody,Theme C,melody,4/4,16.0,64.0,33,9,8,0,119.4,6.8,0.0,0,8e859149-94e6-4227-8f7e-235c9c75bfb7
Theme-C-1,Theme C 1,Melody,Theme C,melody,4/4,2.0,8.0,10,4,3,1,119.5,5.4,0.0,0,f7912f21-3119-47ff-a19e-6fb8d990c0b6
Theme-C-2,Theme C 2,Melody,Theme C,melody,4/4,2.0,8.0,8,5,4,0,119.5,6.0,0.0,0,2acbb0ea-c2db-4fea-9b7b-b03e623e4aa4
Theme-C-3,Theme C 3,Melody,Theme C,melody,4/4,2.0,8.0,10,4,3,1,116.2,8.1,0.0,0,03ab868e-3cf1-4225-93ce-959455b985bc
Theme-C-4,Theme C 4,Melody,Theme C,melody,4/4,2.0,8.0,5,5,4,0,125.6,2.0,0.0,0,46b9caac-1a2e-416d-a1e8-168a510c8627
Theme-D,Theme D,Melody,Theme D,melody,4/4,16.0,64.0,32,8,7,0,118.9,11.8,0.0,0,92f8693a-c705-4f16-aa31-0436fde631e8
Theme-D-1,Theme D 1,Melody,Theme D,melody,4/4,2.0,8.0,8,4,3,0,116.8,10.6,0.0,0,ffe5024d-f7fe-4167-a933-87a1d7312ad9
Theme-D-2,Theme D 2,Melody,Theme D,melody,4/4,2.0,8.0,8,5,4,0,119.9,15.2,0.0,0,1566b1bc-a0b9-476b-849c-1eacf19007db
Theme-D-3,Theme D 3,Melody,Theme D,melody,4/4,2.0,8.0,8,3,2,1,114.1,11.1,0.0,0,fe14eb26-9e38-47e7-b02e-10713057c2d3
Theme-D-4,Theme D 4,Melody,Theme D,melody,4/4,2.0,8.0,8,6,5,0,124.9,5.6,0.0,0,75b4000d-9fc5-401a-ad43-c34d269784ce
Theme-E,Theme E,Melody,Theme E,melody,4/4,16.0,64.0,16,9,8,0,72.6,5.5,0.0,0,42043d85-41a4-44fe-81e6-46171629be73
Theme-E-1,Theme E 1,Melody,Theme E,melody,4/4,2.0,8.0,4,3,2,1,76.2,3.9,0.0,0,9dd3bee6-35cb-4449-bcef-92ba357e0db8
Theme-E-2,Theme E 2,Melody,Theme E,melody,4/4,2.0,8.0,4,4,3,0,74,7.4,0.0,0,5deb20f9-76b9-41ad-96e0-809bddcb18e4
Theme-E-3,Theme E 3,Melody,Theme E,melody,4/4,2.0,8.0,4,2,1,1,71.2,1.8,0.0,0,f732896b-b159-45ac-b68d-a96aed5612f7
Theme-E-4,Theme E 4,Melody,Theme E,melody,4/4,2.0,8.0,4,4,3,1,69,3.9,0.0,0,2dff6fe7-c754-46cc-bded-43d3977dd547
Theme-F,Theme F,Melody,Theme F,melody,4/4,16.0,64.0,51,11,10,0,124.3,6.2,0.0,0,570a58b0-fd5b-447e-9eff-4062d956fd19
Theme-F-1,Theme F 1,Melody,Theme F,melody,4/4,2.0,8.0,12,5,4,1,124.7,5.2,0.0,0,a073e183-9122-4bb7-9347-8efb0c3aeff8
Theme-F-2,Theme F 2,Melody,Theme F,melody,4/4,2.0,8.0,13,5,4,0,127,0.0,0.0,0,0ae32185-8157-49b4-bb1c-c129a937290b
Theme-F-3,Theme F 3,Melody,Theme F,melody,4/4,2.0,8.0,13,5,4,1,123,5.9,0.0,0,85a7ad3d-9881-4634-87fa-4b4962648dfe
Theme-F-4,Theme F 4,Melody,Theme F,melody,4/4,2.0,8.0,13,7,6,0,122.5,8.7,0.0,0,b2521bde-8273-4b24-beb3-1affc064c051
Theme-G,Theme G,Melody,Theme G,melody,4/4,16.0,64.0,55,10,9,1,107.3,15.2,0.0,0,4eafb00f-2020-461f-a711-84d55d490e91
Theme-G-1,Theme G 1,Melody,Theme G,melody,4/4,2.0,8.0,14,5,4,1,109,13.4,0.0,0,6fa362de-2389-4256-ae65-e87f36679cbb
Theme-G-2,Theme G 2,Melody,Theme G,melody,4/4,2.0,8.0,14,6,5,1,113.5,12.4,0.0,0,460cb28e-a36d-4c39-9380-2e0a117f03d4
Theme-G-3,Theme G 3,Melody,Theme G,melody,4/4,2.0,8.0,15,8,7,1,100.9,18.3,0.0,0,0c0562ac-70d1-40ab-8c8f-b5df6873a803
Theme-G-4,Theme G 4,Melody,Theme G,melody,4/4,2.0,8.0,12,7,6,1,106.1,12.1,0.0,0,c65fbaa8-2d48-49b3-9bf0-62e96ea4fec1
Theme-H,Theme H,Melody,Theme H,melody,4/4,16.0,64.0,49,11,10,0,104.4,18.1,0.0,0,be9785d9-5386-4770-bbbf-f117dfaf4356
Theme-H-1,Theme H 1,Melody,Theme H,melody,4/4,2.0,8.0,14,4,3,1,97.8,20.9,0.0,0,789a312a-548a-4e32-885a-2b0b4c93554f
Theme-H-2,Theme H 2,Melody,Theme H,melody,4/4,2.0,8.0,14,4,3,1,104.4,16.2,0.0,0,922323c9-7b8b-47b6-beed-21fa16d193f7
Theme-H-3,Theme H 3,Melody,Theme H,melody,4/4,2.0,8.0,12,6,5,1,111.6,13.4,0.0,0,f80c76e6-7de9-4a7b-b6cb-06fc43405cad
Theme-H-4,Theme H 4,Melody,Theme H,melody,4/4,2.0,8.0,9,6,5,0,105.2,17.6,0.0,0,54072f2a-51b7-4ff4-a1ce-edf88eb0b240
Theme-I,Theme I,Melody,Theme I,melody,4/4,16.0,64.0,24,12,11,0,71.1,6.5,0.0,0,9e2c975c-cfe0-4dfd-9c83-c4777decac77
Theme-I-1,Theme I 1,Melody,Theme I,melody,4/4,2.0,8.0,6,4,3,1,72.8,6.0,0.0,0,4009d7d0-ee58-4fde-aad8-202a3d854c09
Theme-I-2,Theme I 2,Melody,Theme I,melody,4/4,2.0,8.0,6,4,3,0,76,6.2,0.0,0,063eaae9-bdc0-41b6-9dac-ff7a2d6aa548
Theme-I-3,Theme I 3,Melody,Theme I,melody,4/4,2.0,8.0,6,4,3,1,68,5.2,0.0,0,e5b25b91-bb22-44ec-b700-3e7f6245cf1a
Theme-I-4,Theme I 4,Melody,Theme I,melody,4/4,2.0,8.0,6,5,4,1,67.7,4.1,0.0,0,5750f559-83f7-4724-94e0-cf3003bd6352
Theme-J,Theme J,Melody,Theme J,melody,4/4,16.0,64.0,36,6,5,1,102.2,14.4,0.0,0,58bdb95a-83fc-48fc-8caa-6b8aefc64ff9
Theme-J-1,Theme J 1,Melody,Theme J,melody,4/4,4.0,16.0,10,5,4,1,100.1,10.5,0.0,0,77e83da5-833b-4e15-89da-4c362d6bfb04
Theme-J-2,Theme J 2,Melody,Theme J,melody,4/4,4.0,16.0,6,4,3,1,101,18.8,0.0,0,f5eb0eb2-4127-4d5e-9330-4dbc69806521
Theme-J-3,Theme J 3,Melody,Theme J,melody,4/4,4.0,16.0,14,6,5,1,104.7,11.8,0.0,0,01d5315f-d2af-4546-b855-e0eb1caefbc9
Theme-J-4,Theme J 4,Melody,Theme J,melody,4/4,4.0,16.0,6,4,3,1,101,18.8,0.0,0,ed0f5e28-fa1d-45ce-a7b3-ffc73fcaf792
Passage-1,Passage 1,Passages,,passages,4/4,2.0,8.0,7,7,6,0,92.1,7.6,0.0,0,04e9cd12-c715-4f36-9b71-4a7ed5aaa242
Passage-10,Passage 10,Passages,,passages,4/4,2.0,8.0,9,4,3,0,85.3,12.4,0.0,0,7703a27a-eb31-4f79-85d2-7ec5be09cb6d
Passage-11,Passage 11,Passages,,passages,4/4,2.0,8.0,7,5,4,0,81.1,11.1,0.0,0,0fcae30b-028e-414e-a9e5-206a020464e0
Passage-12,Passage 12,Passages,,passages,4/4,2.0,8.0,8,5,4,0,73.1,9.0,0.0,0,79d028af-a950-4a44-b4b2-401f756edaf7
Passage-13,Passage 13,Passages,,passages,4/4,2.0,8.0,6,6,5,0,68.7,6.0,0.0,0,10a6758b-ebc2-4c29-8a7a-9f83857a4ca5
Passage-14,Passage 14,Passages,,passages,4/4,1.0,4.0,8,8,7,0,72.9,10.3,0.5,0.01562,28738219-9593-44cd-a2e1-d4e4497e5efe
Passage-15,Passage 15,Passages,,passages,4/4,1.0,4.0,7,4,3,0,74.9,14.5,0.143,0.01042,a1de23f2-b1a3-472a-831b-40c2350f3045
Passage-16,Passage 16,Passages,,passages,4/4,1.0,4.0,7,5,4,0,81.9,13.7,0.429,0.04167,86b7a07b-9754-4f69-b074-e514e2d78465
Passage-17,Passage 17,Passages,,passages,4/4,1.0,4.0,7,7,6,0,58.3,13.7,0.429,0.02778,0b154fb7-6805-4cae-901f-a52be2f11798
Passage-18,Passage 18,Passages,,passages,4/4,2.0,8.0,8,5,4,0,71.4,16.6,0.0,0,234a633f-dffe-4143-b53d-e2a25840e6a9
Passage-19,Passage 19,Passages,,passages,4/4,2.0,8.0,10,4,3,0,61.5,1.5,0.0,0,d9de4a02-298f-49be-9bee-4af686eefa72
Passage-2,Passage 2,Passages,,passages,4/4,2.0,8.0,9,7,6,0,95.1,6.6,0.0,0,0b59ccd9-563e-4124-9d59-fd1358bfb6df
Passage-20,Passage 20,Passages,,passages,4/4,2.0,8.0,12,4,3,0,61.8,1.9,0.0,0,0b6797a0-7b1c-4e82-bfc4-e8265b1d4e1b
Passage-21,Passage 21,Passages,,passages,4/4,2.0,8.0,7,4,3,0,62.4,2.3,0.0,0,6bab8a88-de71-4737-91c0-e6b0122f1719
Passage-22,Passage 22,Passages,,passages,4/4,2.0,8.0,12,4,3,0,61,0.0,0.0,0,e22f7863-7982-4291-9c76-c756d45566c1
Passage-23,Passage 23,Passages,,passages,4/4,2.0,8.0,7,3,2,0,61,0.0,0.0,0,46c4da8f-d231-412b-ac49-6532af309fa4
Passage-24,Passage 24,Passages,,passages,4/4,2.0,8.0,8,3,2,0,61,0.0,0.0,0,f0ef7a49-0ef7-44a2-9e5e-8f580bca7bad
Passage-3,Passage 3,Passages,,passages,4/4,2.0,8.0,9,7,6,0,95.1,6.6,0.0,0,b317f427-0a75-456f-95e4-71b0862fb36c
Passage-4,Passage 4,Passages,,passages,4/4,2.0,8.0,13,7,6,0,90,6.8,0.0,0,add8db0b-a193-4438-ae38-5d15f86e936c
Passage-5,Passage 5,Passages,,passages,4/4,2.0,8.0,10,7,6,0,86.9,9.2,0.1,0.04167,6869efd0-c58b-43f7-a0ef-415672c3df4a
Passage-6,Passage 6,Passages,,passages,4/4,2.0,8.0,8,6,5,0,88,11.4,0.0,0,52156178-9a7a-4fb9-9ea6-028fd98a8ec7
Passage-7,Passage 7,Passages,,passages,4/4,2.0,8.0,6,6,5,0,93.5,7.4,0.0,0,8863450f-e1d3-4d16-9fd0-f934edf836ae
Passage-8,Passage 8,Passages,,passages,4/4,2.0,8.0,16,4,3,0,78.5,14.1,0.0,0,6420e403-396e-4267-8409-f8ad855431e6
Passage-9,Passage 9,Passages,,passages,4/4,2.0,8.0,7,7,6,0,84.1,18.0,0.143,0.02083,d72f04b4-7722-4c3c-9daa-3c173bcc5046
Accento,Accento,Performances,Adagio,performances,4/4,1.0,4.0,12,5,4,-1,69.4,12.2,0.0,0,69a50343-283f-4a0a-8ee8-5c78739d9f40
Adagietto,Adagietto,Performances,Adagio,performances,4/4,1.0,4.0,7,4,3,-2,43.4,3.5,0.0,0,6cdaaeaa-81d8-4ba6-8907-efd8ebfe4846
Alt,Alt,Performances,Adagio,performances,4/4,1.0,4.0,17,5,4,-2,46.4,9.2,0.176,0.01042,74d4d328-4b87-4de7-bbe5-081bca1a0587
Andantino,Andantino,Performances,Adagio,performances,4/4,1.0,4.0,22,8,7,-2,53.7,10.6,0.364,0.01198,b5de79d7-718e-4a89-97bd-a79436fccdfe
Arco,Arco,Performances,Adagio,performances,4/4,2.0,8.0,40,8,7,-2,77.2,31.9,0.2,0.00417,5b1d6021-cd1d-4a1c-981d-7bce56b2768b
Attacca,Attacca,Performances,Adagio,performances,4/4,1.0,4.0,30,10,9,-2,93.0,6.3,0.0,0,45b27ead-6109-4a65-bb13-6832e76fb6f0
Breve,Breve,Performances,Adagio,performances,4/4,2.0,8.0,32,7,6,-1,66,6.9,0.0,0,b319c83e-8139-4e2a-a634-0e144f20d7c3
Calando,Calando,Performances,Adagio,performances,4/4,2.0,8.0,22,5,4,-1,64.3,10.9,0.045,0.02083,a15c4878-aeca-45a9-a2a0-54ca3a81c7ec
Estinto,Estinto,Performances,Adagio,performances,4/4,2.0,8.0,24,6,5,-2,64.5,8.7,0.0,0,866bee32-8262-4719-988c-dd20d9736e96
Fermata,Fermata,Performances,Adagio,performances,4/4,8.0,32.0,84,7,6,-1,69.3,24.4,0.286,0.00417,caf6ae49-7a6d-416c-b1d9-63125852b5a5
Fine,Fine,Performances,Adagio,performances,4/4,2.0,8.0,27,7,6,-1,69.5,13.1,0.0,0,44593048-a675-44d3-a0d6-fd06cf648758
Larghetto,Larghetto,Performances,Adagio,performances,4/4,2.0,8.0,24,6,5,-2,67.5,8.5,0.0,0,0577e61c-2b30-4163-8ba6-f55412d652af
Largo,Largo,Performances,Adagio,performances,4/4,2.0,8.0,40,5,4,-1,88.2,17.3,0.6,0.03056,4df3dd76-f6c4-4648-ad68-ae17527a87a9
Lento,Lento,Performances,Adagio,performances,4/4,2.0,8.0,12,7,6,-1,79.3,24.5,0.833,0.01042,b23094cf-28dd-4731-898f-b58894d58ea0
Misterioso,Misterioso,Performances,Adagio,performances,4/4,4.0,16.0,40,9,8,-2,66.3,8.7,0.2,0.04167,77909a8e-2b63-4b89-84db-0f79220b6b87
Ossia,Ossia,Performances,Adagio,performances,4/4,4.0,16.0,58,8,7,-1,86.1,14.9,0.0,0,85f51718-eb1f-46ec-ad80-c655434356a3
Pausa,Pausa,Performances,Adagio,performances,4/4,2.0,8.0,19,6,5,-1,78.5,12.5,0.0,0,b0b0a434-8418-4a48-8375-ee24ecc99d4b
Possible,Possible,Performances,Adagio,performances,4/4,0.5,2.0,10,8,7,-2,47.9,12.1,0.0,0,07d7302e-e67c-4b51-89ab-877a57281355
Semplice,Semplice,Performances,Adagio,performances,4/4,2.0,8.0,26,6,5,-2,41.2,31.3,1.0,0.02115,75c217a1-bec1-473d-9d6e-d76c9788c5eb
Senza,Senza,Performances,Adagio,performances,4/4,1.0,4.0,40,7,6,-1,61.6,21.0,0.0,0,f334ade8-593e-46de-a035-82929ef44ad4
Spirito,Spirito,Performances,Adagio,performances,4/4,2.0,8.0,24,9,8,-2,68.2,9.0,0.0,0,512a053f-5de3-42f5-b61a-9dca8ea99e26
Avant-Garde-1,Avant Garde 1,Performances,Avant Garde,performances,4/4,4.0,16.0,35,11,10,-1,80.1,11.7,0.0,0,03f9a541-d310-4563-a364-614dbf478441
Avant-Garde-10,Avant Garde 10,Performances,Avant Garde,performances,4/4,2.0,8.0,41,6,5,-1,88.1,10.4,0.0,0,5cd441fa-dffa-46fb-9044-eac983a999d5
Avant-Garde-2,Avant Garde 2,Performances,Avant Garde,performances,4/4,4.0,16.0,46,8,7,-1,67.8,16.6,0.022,0.02083,3c7c3077-7121-456c-8d09-3cc16b1fe29f
Avant-Garde-3,Avant Garde 3,Performances,Avant Garde,performances,4/4,4.0,16.0,29,8,7,-1,78.1,8.5,0.0,0,51ccd259-594d-4865-9d91-65a1a8aa143b
Avant-Garde-4,Avant Garde 4,Performances,Avant Garde,performances,4/4,2.0,8.0,28,12,11,-2,94.0,7.6,0.143,0.01823,d77b2ebd-6c52-4054-9b5f-7afd8524733d
Avant-Garde-5,Avant Garde 5,Performances,Avant Garde,performances,4/4,4.0,16.0,43,9,8,-1,106.2,11.7,0.14,0.02257,b8470b51-206b-430c-8cf2-51cfc88197a0
Avant-Garde-6,Avant Garde 6,Performances,Avant Garde,performances,4/4,4.0,16.0,74,13,12,-2,82.5,13.7,0.0,0,e8111cb6-7686-4109-b206-5c9b9dc1a57e
Avant-Garde-7,Avant Garde 7,Performances,Avant Garde,performances,4/4,2.0,8.0,36,7,6,-1,92.3,7.0,0.028,0.02083,4917b0e3-ec01-43ac-abea-2097d904837c
Avant-Garde-8,Avant Garde 8,Performances,Avant Garde,performances,4/4,2.0,8.0,49,10,9,-1,87.8,14.4,0.0,0,77ac72e7-61c1-41ef-9bad-dc811e2c028f
Avant-Garde-9,Avant Garde 9,Performances,Avant Garde,performances,4/4,2.0,8.0,50,6,5,-1,89.6,7.3,0.0,0,ead25337-1749-493c-92fd-5f11cfcbbf81
Basic-Perf-1,Basic Perf 1,Performances,Common Performances,performances,4/4,2.0,8.0,18,5,4,-1,89.8,7.1,0.0,0,ac3b36e6-1788-4f14-b623-8f50be88ad09
Basic-Perf-10,Basic Perf 10,Performances,Common Performances,performances,4/4,1.0,4.0,17,10,9,-1,95.2,6.0,0.824,0.0058,14625e50-b442-46c0-a55e-b7002952f691
Basic-Perf-2,Basic Perf 2,Performances,Common Performances,performances,4/4,2.0,8.0,18,5,4,-1,66.8,11.1,0.0,0,16f48c46-1723-438f-8f9a-bfd553c1f78e
Basic-Perf-3,Basic Perf 3,Performances,Common Performances,performances,4/4,2.0,8.0,27,6,5,-1,81.3,18.8,0.0,0,68da5073-d15c-4a87-bd21-263dee607bed
Basic-Perf-4,Basic Perf 4,Performances,Common Performances,performances,4/4,2.0,8.0,19,6,5,-1,65.3,9.5,0.0,0,8203fef1-3321-4001-a854-467df588dc56
Basic-Perf-5,Basic Perf 5,Performances,Common Performances,performances,4/4,2.0,8.0,26,5,4,-2,101.0,17.5,0.0,0,f86698ea-c352-450e-863c-d175de0aa2f7
Basic-Perf-6,Basic Perf 6,Performances,Common Performances,performances,4/4,2.0,8.0,18,5,4,-1,113.8,13.6,0.778,0.00655,bdad4dec-c997-4685-b1cf-33bbeac4a378
Basic-Perf-7,Basic Perf 7,Performances,Common Performances,performances,4/4,1.0,4.0,9,8,7,-1,102.7,9.2,0.667,0.00486,d8c523b5-f4ca-4a81-bcf5-c9bfc56c16fa
Basic-Perf-8,Basic Perf 8,Performances,Common Performances,performances,4/4,1.0,4.0,15,4,3,-1,109.2,10.2,0.733,0.00587,cc6500e6-a668-4dce-80a3-bed1039ee8d8
Basic-Perf-9,Basic Perf 9,Performances,Common Performances,performances,4/4,1.0,4.0,16,7,6,-1,109.9,12.4,0.562,0.00347,2397ab0d-67b2-4d8d-bfe9-63cab72e8ca0
Common-Perf-1,Common Perf 1,Performances,Common Performances,performances,4/4,2.0,8.0,15,6,5,-1,66.3,4.9,0.0,0,f8cf9cae-2811-4256-82c3-713b3c33391e
Common-Perf-10,Common Perf 10,Performances,Common Performances,performances,4/4,2.0,8.0,21,8,7,-1,102.2,24.5,0.0,0,44f4cc85-6959-4ec9-a249-a45e057d8406
Common-Perf-11,Common Perf 11,Performances,Common Performances,performances,4/4,4.0,16.0,13,5,4,-1,127,0.0,0.154,0.01042,5dae0115-a042-44a7-9172-32a9440927d0
Common-Perf-12,Common Perf 12,Performances,Common Performances,performances,4/4,2.0,8.0,20,5,4,-1,127,0.0,0.0,0,b79fee36-7966-4ff3-96ff-a698fb7b0650
Common-Perf-13,Common Perf 13,Performances,Common Performances,performances,4/4,2.0,8.0,32,5,4,-1,89,0.0,0.0,0,5a50d69e-198b-47df-b46e-48f9a85cba63
Common-Perf-14,Common Perf 14,Performances,Common Performances,performances,4/4,4.0,16.0,36,6,5,-1,96.3,6.2,0.0,0,cca9fb89-77fd-4957-829d-08ced0672012
Common-Perf-15,Common Perf 15,Performances,Common Performances,performances,4/4,2.0,8.0,10,4,3,-1,80.7,14.0,0.0,0,8031a077-6cfa-4393-8e7f-b1e78838dc1f
Common-Perf-2,Common Perf 2,Performances,Common Performances,performances,4/4,2.0,8.0,16,6,5,-1,69.5,5.3,0.0,0,1066226b-ed75-478f-a2e3-3ea05c991817
Common-Perf-3,Common Perf 3,Performances,Common Performances,performances,4/4,2.0,8.0,32,6,5,-1,89,0.0,0.0,0,e2ebed60-b887-4742-a913-5abe14d32e94
Common-Perf-4,Common Perf 4,Performances,Common Performances,performances,4/4,2.0,8.0,12,6,5,-1,65.7,6.3,0.0,0,77106b7e-881d-4aa2-9af6-9111df5abff1
Common-Perf-5,Common Perf 5,Performances,Common Performances,performances,4/4,2.0,8.0,13,6,5,-1,90.3,16.9,0.0,0,e8942bd2-aedf-4ffa-ae5f-a2da62bb364a
Common-Perf-6,Common Perf 6,Performances,Common Performances,performances,4/4,2.0,8.0,16,5,4,-1,68.6,3.6,0.0,0,638af656-800d-4e12-8879-0e16910a0371
Common-Perf-7,Common Perf 7,Performances,Common Performances,performances,4/4,1.0,4.0,16,5,4,-1,89,0.0,0.0,0,ece8931b-96e9-4bc5-b839-ef675a3e4714
Common-Perf-8,Common Perf 8,Performances,Common Performances,performances,4/4,2.0,8.0,16,8,7,-1,85.2,19.1,0.0,0,0f885414-2366-40ce-9095-19e2a28c90e9
Common-Perf-9,Common Perf 9,Performances,Common Performances,performances,4/4,2.0,8.0,12,6,5,-1,113.3,8.9,0.0,0,8ce31947-5c74-47e9-83bb-28ed0b5c83ac
Dynamic-Performance-1,Dynamic Performance 1,Performances,Dynamic,,4/4,1.0,4.0,9,8,7,-2,60.9,11.0,0.889,0.02083,effe5045-7e11-4a45-9d41-cbb93b1b6ed5
Dynamic-Performance-10,Dynamic Performance 10,Performances,Dynamic,,4/4,2.0,8.0,26,10,9,-2,54.7,17.3,0.885,0.02219,64cdfed4-df51-4d81-9eb5-8af97850f1f4
Dynamic-Performance-11,Dynamic Performance 11,Performances,Dynamic,,4/4,2.0,8.0,25,11,10,-2,51.2,22.3,0.64,0.01823,950caeb1-4051-48a7-854f-35ccc3693f04
Dynamic-Performance-12,Dynamic Performance 12,Performances,Dynamic,,4/4,2.0,8.0,26,12,11,-2,57.4,16.2,0.846,0.02462,b4971fdd-12e3-43d7-9a41-82f0585db143
Dynamic-Performance-13,Dynamic Performance 13,Performances,Dynamic,,4/4,2.0,8.0,19,11,10,-2,50.2,19.8,0.895,0.02083,e559c778-d1b1-4e2b-8d9d-030727ee6a60
Dynamic-Performance-2,Dynamic Performance 2,Performances,Dynamic,,4/4,1.0,4.0,10,7,6,-2,53.5,17.6,0.6,0.0191,2f1b20f1-01ba-4b73-95b5-8dec35ee10e9
Dynamic-Performance-3,Dynamic Performance 3,Performances,Dynamic,,4/4,2.0,8.0,16,9,8,-2,54,13.9,0.812,0.02324,1c923b91-fef7-4063-b8cf-4064cd919610
Dynamic-Performance-4,Dynamic Performance 4,Performances,Dynamic,,4/4,1.0,4.0,9,8,7,-2,64.4,7.8,0.889,0.01693,52f309d6-fa64-4437-9687-d5920ea44a82
Dynamic-Performance-5,Dynamic Performance 5,Performances,Dynamic,,4/4,2.0,8.0,14,8,7,-2,54.1,11.1,0.857,0.02865,b5db5daa-c93e-43f4-8c45-a4a442ab9cc1
Dynamic-Performance-6,Dynamic Performance 6,Performances,Dynamic,,4/4,4.0,16.0,36,7,6,-2,52,16.5,0.722,0.02003,be061d3f-1371-47da-a41d-0d786a6ce1af
Dynamic-Performance-7,Dynamic Performance 7,Performances,Dynamic,,4/4,4.0,16.0,34,5,4,-2,57.8,15.5,0.676,0.01812,b4ab7f2d-6b13-4b30-b34a-eb553d34f892
Dynamic-Performance-8,Dynamic Performance 8,Performances,Dynamic,,4/4,2.0,8.0,31,9,8,-2,61.2,14.9,0.839,0.02364,33194e36-2686-4883-be50-5b97aaec666c
Dynamic-Performance-9,Dynamic Performance 9,Performances,Dynamic,,4/4,2.0,8.0,23,10,9,-2,68.3,11.4,0.87,0.02396,4b054921-ccb8-4a77-956d-473b569c0186
Affrettando,Affrettando,Performances,Espressivo,performances,4/4,1.0,4.0,24,6,5,-2,70.1,11.1,0.0,0,b49fc4bf-e46a-4432-8560-8c767077e04c
Alla,Alla,Performances,Espressivo,performances,4/4,4.0,16.0,80,9,8,-2,63.7,31.9,0.438,0.00821,cfeb6d7b-edd6-4916-9978-5ed2b7b0baca
Allargando,Allargando,Performances,Espressivo,performances,4/4,1.0,4.0,14,6,5,-2,63.4,8.2,0.571,0.01042,aae0c545-a69b-44d0-bb96-4e28ff6d020e
Animando,Animando,Performances,Espressivo,performances,4/4,2.0,8.0,58,8,7,-2,86.1,14.9,0.0,0,fc800925-7436-43cc-9cd1-fda168e2b2c3
